Date,Open,High,Low,Close,Volume
08/09/2022,"4,213","4,300","4,200","4,238","117,148,204"
08/08/2022,"4,125","4,175","4,113","4,175","82,522,000"
08/05/2022,"4,138","4,150","4,088","4,125","64,150,800"
08/04/2022,"4,150","4,150","4,075","4,125","59,804,200"
08/03/2022,"4,088","4,125","4,025","4,125","55,823,000"
08/02/2022,"4,000","4,088","3,988","4,088","57,460,000"
08/01/2022,"4,100","4,113","3,988","3,988","95,909,000"
07/29/2022,"4,113","4,175","4,075","4,138","132,709,406"
07/28/2022,"4,013","4,100","4,013","4,025","94,427,398"
07/27/2022,"4,025","4,063","4,000","4,050","87,439,204"
07/26/2022,"3,913","4,013","3,900","4,000","58,317,602"
07/25/2022,"3,938","3,950","3,888","3,888","30,750,600"
07/22/2022,"3,963","3,963","3,888","3,925","54,461,200"
07/21/2022,"4,000","4,000","3,863","3,950","125,699,204"
07/20/2022,"3,775","3,975","3,775","3,950","215,712,610"
07/19/2022,"3,675","3,725","3,638","3,713","128,963,602"
07/18/2022,"3,613","3,675","3,613","3,675","152,078,406"
07/15/2022,"3,650","3,700","3,588","3,588","191,949,406"
07/14/2022,"3,625","3,688","3,600","3,638","158,438,204"
07/13/2022,"3,700","3,713","3,638","3,638","142,494,204"
07/12/2022,"3,738","3,738","3,688","3,713","51,524,398"
07/11/2022,"3,738","3,763","3,700","3,738","22,860,800"
07/08/2022,"3,775","3,775","3,700","3,738","57,156,602"
07/07/2022,"3,750","3,775","3,713","3,713","120,444,796"
07/06/2022,"3,825","3,825","3,675","3,763","180,812,796"
07/05/2022,"3,725","3,863","3,725","3,825","90,919,796"
07/04/2022,"3,788","3,838","3,638","3,700","246,416,984"
07/01/2022,"3,938","3,963","3,788","3,800","191,672,188"
06/30/2022,"4,000","4,050","3,950","3,963","125,507,602"
06/29/2022,"4,050","4,063","3,975","3,975","93,077,602"
06/28/2022,"4,075","4,100","4,000","4,063","97,265,000"
06/27/2022,"4,200","4,200","4,038","4,113","77,468,398"
06/24/2022,"4,100","4,150","4,075","4,150","60,638,398"
06/23/2022,"4,075","4,113","4,050","4,075","48,817,398"
06/22/2022,"4,100","4,138","4,063","4,075","88,306,602"
06/21/2022,"4,150","4,175","4,100","4,125","62,996,602"
06/20/2022,"4,050","4,125","4,025","4,125","74,978,204"
06/17/2022,"4,088","4,125","4,038","4,038","156,836,188"
06/16/2022,"4,250","4,250","4,150","4,188","186,692,610"
06/15/2022,"4,063","4,163","4,063","4,150","142,400,796"
06/14/2022,"4,000","4,100","4,000","4,100","100,136,602"
06/13/2022,"4,000","4,050","3,975","4,050","122,467,204"
06/10/2022,"4,138","4,163","4,075","4,088","165,119,594"
06/09/2022,"4,200","4,250","4,175","4,213","216,804,406"
06/08/2022,"4,113","4,213","4,075","4,200","153,409,204"
06/07/2022,"4,100","4,175","4,075","4,150","132,673,796"
06/06/2022,"4,100","4,175","4,013","4,075","148,784,984"
06/03/2022,"4,138","4,150","4,100","4,100","147,960,000"
06/02/2022,"4,163","4,175","4,025","4,100","203,021,796"
05/31/2022,"4,138","4,250","4,113","4,250","262,054,000"
05/30/2022,"4,100","4,100","4,000","4,100","117,617,204"
05/27/2022,"4,000","4,063","3,975","4,050","155,078,594"
05/25/2022,"3,950","4,025","3,913","3,925","132,635,406"
05/24/2022,"3,975","4,025","3,950","3,963","134,555,016"
05/23/2022,"4,025","4,038","3,900","3,938","144,005,204"
05/20/2022,"3,975","4,025","3,975","4,000","106,866,398"
05/19/2022,"3,900","3,963","3,875","3,950","127,740,398"
05/18/2022,"3,988","4,013","3,900","3,950","162,519,204"
05/17/2022,"3,900","4,000","3,900","3,925","149,548,796"
05/13/2022,"3,938","3,950","3,875","3,900","165,507,812"
05/12/2022,"3,988","4,025","3,863","3,938","162,727,204"
05/11/2022,"4,050","4,100","4,000","4,000","198,922,594"
05/10/2022,"3,913","4,088","3,913","4,050","498,444,812"
05/09/2022,"4,313","4,338","4,163","4,163","351,637,782"
04/28/2022,"4,388","4,538","4,338","4,475","443,163,812"
04/27/2022,"4,138","4,213","4,113","4,113","118,272,796"
04/26/2022,"4,125","4,213","4,113","4,175","131,930,594"
04/25/2022,"4,100","4,225","4,013","4,113","179,082,594"
04/22/2022,"4,100","4,163","4,038","4,138","168,301,796"
04/21/2022,"4,000","4,200","3,963","4,150","337,363,188"
04/20/2022,"3,825","3,950","3,813","3,925","164,354,796"
04/19/2022,"3,813","3,838","3,788","3,788","104,508,398"
04/18/2022,"3,838","3,863","3,788","3,813","101,496,000"
04/14/2022,"3,863","3,875","3,825","3,838","63,275,602"
04/13/2022,"3,838","3,875","3,825","3,863","90,558,602"
04/12/2022,"3,838","3,875","3,813","3,850","92,691,204"
04/11/2022,"3,850","3,875","3,825","3,838","107,966,398"
04/08/2022,"3,900","3,900","3,838","3,850","94,622,398"
04/07/2022,"3,838","3,888","3,813","3,850","136,162,796"
04/06/2022,"3,900","3,900","3,825","3,838","129,476,398"
04/05/2022,"3,900","3,938","3,900","3,913","82,378,204"
04/04/2022,"3,913","3,950","3,888","3,913","82,013,796"
04/01/2022,"3,950","3,950","3,888","3,938","62,912,398"
03/31/2022,"3,963","3,988","3,925","3,950","69,174,000"
03/30/2022,"3,975","3,988","3,925","3,938","82,476,000"
03/29/2022,"3,988","4,013","3,938","3,963","160,112,188"
03/28/2022,"3,938","3,950","3,900","3,938","95,354,398"
03/25/2022,"3,975","3,988","3,888","3,925","136,083,016"
03/24/2022,"3,850","3,963","3,850","3,963","210,909,796"
03/23/2022,"3,838","3,900","3,825","3,888","183,894,796"
03/22/2022,"3,850","3,875","3,825","3,838","112,672,398"
03/21/2022,"3,838","3,863","3,800","3,825","162,364,406"
03/18/2022,"3,988","4,000","3,938","3,963","212,233,406"
03/17/2022,"4,000","4,050","3,975","3,975","235,559,016"
03/16/2022,"3,900","4,025","3,900","3,975","291,909,782"
03/15/2022,"3,900","3,938","3,888","3,888","146,735,390"
03/14/2022,"3,825","3,913","3,813","3,875","173,513,406"
03/11/2022,"3,863","3,863","3,800","3,825","122,401,602"
03/10/2022,"3,850","3,875","3,800","3,838","105,803,000"
03/09/2022,"3,788","3,863","3,788","3,813","115,109,204"
03/08/2022,"3,813","3,850","3,775","3,775","104,072,204"
03/07/2022,"3,775","3,813","3,750","3,775","137,667,594"
03/04/2022,"3,850","3,863","3,800","3,825","104,914,602"
03/02/2022,"3,825","3,863","3,775","3,813","110,824,000"
03/01/2022,"3,838","3,925","3,825","3,825","149,532,188"
02/25/2022,"3,863","3,875","3,825","3,850","163,299,812"
02/24/2022,"3,863","3,938","3,825","3,850","170,296,984"
02/23/2022,"3,963","3,975","3,913","3,938","85,991,000"
02/22/2022,"3,913","3,950","3,888","3,938","69,476,602"
02/21/2022,"3,925","3,963","3,925","3,925","31,720,800"
02/18/2022,"3,913","3,975","3,875","3,925","81,303,204"
02/17/2022,"3,938","3,938","3,838","3,925","103,038,796"
02/16/2022,"3,963","3,963","3,875","3,925","74,785,000"
02/15/2022,"3,900","3,950","3,838","3,950","67,804,398"
02/14/2022,"3,850","3,900","3,813","3,900","76,263,204"
02/11/2022,"3,888","3,888","3,825","3,863","81,582,602"
02/10/2022,"3,850","3,875","3,825","3,863","107,679,398"
02/09/2022,"3,850","3,863","3,800","3,838","107,360,796"
02/08/2022,"3,800","3,863","3,775","3,813","158,581,796"
02/07/2022,"3,825","3,825","3,738","3,750","68,867,796"
02/04/2022,"3,725","3,763","3,700","3,738","36,629,398"
02/03/2022,"3,738","3,738","3,675","3,738","60,204,000"
02/02/2022,"3,763","3,763","3,725","3,738","68,769,000"
01/31/2022,"3,888","3,888","3,725","3,738","101,700,796"
01/28/2022,"3,813","3,825","3,775","3,825","121,145,204"
01/27/2022,"3,738","3,800","3,700","3,775","113,618,000"
01/26/2022,"3,650","3,738","3,613","3,738","140,636,406"
01/25/2022,"3,600","3,625","3,575","3,613","69,268,000"
01/24/2022,"3,638","3,638","3,600","3,638","44,476,800"
01/21/2022,"3,588","3,650","3,563","3,650","76,806,796"
01/20/2022,"3,550","3,588","3,513","3,588","53,067,000"
01/19/2022,"3,588","3,600","3,500","3,513","103,093,602"
01/18/2022,"3,588","3,625","3,550","3,625","64,484,800"
01/17/2022,"3,625","3,638","3,575","3,600","43,188,000"
01/14/2022,"3,538","3,613","3,538","3,588","43,651,398"
01/13/2022,"3,575","3,588","3,550","3,563","35,763,800"
01/12/2022,"3,525","3,575","3,525","3,575","34,249,200"
01/11/2022,"3,550","3,550","3,500","3,525","50,367,602"
01/10/2022,"3,538","3,550","3,525","3,525","44,378,602"
01/07/2022,"3,513","3,550","3,513","3,525","68,452,796"
01/06/2022,"3,538","3,538","3,475","3,513","65,651,204"
01/05/2022,"3,575","3,588","3,463","3,513","98,910,204"
01/04/2022,"3,538","3,600","3,525","3,588","44,541,398"
01/03/2022,"3,550","3,563","3,513","3,525","30,999,600"
